COD_PRODUTO;PRODUTO;GRUPO;SUBGRUPO; ULTIMO_CUSTO ;REFERENCIA;MARCA;COD_BARRAS;NCM;DESCRICAO_RESUMIDA;CEST;COD_BARRAS_NF
111736;BONECA GEOVANA FRASES 349 - MILK;BRINQUEDOS;BONECAS(OS); R$ 13,75 ;19366;MILKA;7898283853498;95030021;BONECA GEOVANA FRASES 349;;
111710;QUADRO PEQ VIDRO TAMPINHA - NAO DEIXE PARA AMANHA 1709  - BRASFOOT;BAZAR;PORTA OBJETOS; R$ 31,48 ;1709;BRASFOOT;7899790217674;70139900;QUADRO PEQ VIDRO TAMPINHA - NA;2804000;
111740;GARFO DE MESA BRISA INOX CABO PP PRETO -TRAMONTINA;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 0,85 ;23152400;TRAMONTINA;7891112145849;82159910;GARFO DE MESA BRISA INOX CABO PP PRETO -TRAMONTINA;;
111663;COQUETELEIRA EM INOX 500ML - FULL FIT;BAZAR;DIVERSOS; R$ 9,20 ;12674;FULL FIT;7893220072840;73239300;COQUETELEIRA EM INOX 500ML;1005900;
111665;SUQUEIRA DE VIDRO 3,8L - FULL FIT;BAZAR;DIVERSOS; R$ 17,71 ;23525;FULL FIT;7893220230110;70134900;SUQUEIRA DE VIDRO 3,8L;1400100;
111666;SUQUEIRA AQUAMARINE EM CRISTAL ECOL 1,8 L - FULL FIT;BAZAR;DIVERSOS; R$ 53,05 ;23076;FULL FIT;7893220225468;70134900;SUQUEIRA AQUAMARINE EM CRISTAL ECOL 1,8 L - FULL FIT;1400100;
111671;JOGO 6 TAÇAS 310ml PARA SOBREMESA MATELASSE EM VIDRO - FULL FIT;BAZAR;DIVERSOS; R$ 27,61 ;22032;FULL FIT;7893220215094;70132800;JOGO 6 TAÇAS 310ml PARA SOBREMESA MATELASSE EM VIDRO - FULL FIT;1400100;
111741;GARFO DE MESA BRISA INOX CABO PP BRANCO - TRAMONTINA;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 0,89 ;23152480;TRAMONTINA;7891112145870;82159910;GARFO DE MESA BRISA INOX CABO PP BRANCO - TRAMONTINA;;
111673;COLHER DE BAR EM INOX 28.5CM - FULL FIT;BAZAR;DIVERSOS; R$ 3,31 ;23305;FULL FIT;7893220228476;82159910;COLHER DE BAR EM INOX 28.5CM;2803603;
111675;JOGO 6 TAÇAS 280ml MATELASSE EM VIDRO TRANSPARENTE - FULL FIT;BAZAR;DIVERSOS; R$ 28,39 ;22028;FULL FIT;7893220215056;70132800;JOGO 6 TAÇAS 280ml MATELASSE EM VIDRO TRANSPARENTE - FULL FIT;1400100;
111677;SACA-ROLHAS EM ZAMAC E PLASTICO 17CM PRETO - DYNASTY;BAZAR;DIVERSOS; R$ 8,26 ;12770;FULL FIT;7893220075162;82055100;SACA-ROLHAS EM ZAMAC E PLáSTIC;801000;
111680;PETISQUEIRA EM CRISTAL ECOL - FULL FIT;BAZAR;DIVERSOS; R$ 18,76 ;22057;FULL FIT;7893220216732;70139900;PETISQUEIRA EM CRISTAL ECOLóGI;1400100;
111742;COLHER DE MESA BRISA INOX CABO PP PRETO -TRAMONTINA;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 0,89 ;23153400;TRAMONTINA;7891112145887;82159910;COLHER DE MESA BRISA INOX CABO PP PRETO -TRAMONTINA;;
111743;COLHER DE MESA BRISA INOX CABO PP BRANCO - TRAMONTINA;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 0,89 ;23153480;TRAMONTINA;7891112145917;82159910;COLHER DE MESA BRISA INOX CABO PP BRANCO - TRAMONTINA;;
111683;JOGO DE 6 COPOS ALTOS EDIMBURGO CRISTAL ECOL 310ML - FULL FIT;BAZAR;DIVERSOS; R$ 24,88 ;22665;FULL FIT;27893220109397;70133700;JOGO DE 6 COPOS ALTOS EDIMBURG;1400200;
111745;COLHER DE CHA BRISA INOX CABO PP BRANCO - TRAMONTINA;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 0,62 ;23157480;TRAMONTINA;7891112145955;82159910;COLHER DE CHA BRISA INOX CABO PP BRANCO - TRAMONTINA;;
111706;TRICERATOPS B2140 - MIELLE;BRINQUEDOS;DIVERSOS; R$ 14,75 ;B2140;MIELLE;7898644600143;95030022;TRICERATOPS - RECICLADO;;
111746;MARCA TEXTO LIQEO FLAT LARANJA - TRIS;MATERIAIS;MARCADORES; R$ -   ;;TRIS;7897476686219;96082000;MARCA TEXTO LIQEO FLAT LARANJA - TRIS;1902800;
111816;MOP LIMPA PRATICA - MOR;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 44,10 ;8298;MOR;7896020682981;96039000;MOP LIMP PRATICA (3);;
111747;MARCA TEXTO LIQEO FLAT VERDE - TRIS;MATERIAIS;MARCADORES; R$ -   ;;TRIS;7897476686196;96082000;MARCA TEXTO LIQEO FLAT VERDE - TRIS;1902800;
111748;MARCA TEXTO LIQEO FLAT ROSA - TRIS;MATERIAIS;MARCADORES; R$ 3,37 ;;TRIS;7897476686202;96082000;MARCA TEXTO LIQEO FLAT ROSA - TRIS;1902800;
111723;CANETA GEL TRIS EFFECT NEON ROSA - TRIS;MATERIAIS;CANETAS; R$ 2,03 ;651293;TRIS;7897476651309;96081000;CANETA GEL TRIS EFFECT NEON RO;1902700;
111795;MESA DO MESTRE-CERVEJEIRO (A) - SENAC;LIVROS;DIVERSOS; R$ 111,60 ;9,78854E+12;SENAC;9788539601745;49019900;MESA DO MESTRE-CERVEJEIRO (A);;
111728;COLA BASTAO STICK ULTRA 20G SHRINK - TRIS;MATERIAIS;COLAS; R$ 1,95 ;681238;TRIS;7897476681245;35061090;COLA BASTAO TRIS STICK ULTRA 2;;
111729;AQUARELA 12 CORES EM PASTILHA MEGA ACQUA COLOR + PINCEL - TRIS;MATERIAIS;TINTAS; R$ 11,62 ;686998;TRIS;7897476686998;32131000;AQUARELA 12 CORES EM PASTILHA MEGA ACQUA COLOR + PINCEL - TRIS;1900100;27897476686992
111731;GRAMPEADOR MINI 26/6 T319  POP OFFICE - TRIS;ESCRITÓRIO E INFORMÁTICA;GRAMPEADORES; R$ 5,33 ;687605;TRIS;7897476600611;84729040;GRAMPEADOR MINI 26 6 TRIS T319;;
111732;GRAMPEADOR MINI 26/6 T318 POP OFFICE - TRIS;ESCRITÓRIO E INFORMÁTICA;GRAMPEADORES; R$ 6,18 ;687575;TRIS;7897476600604;84729040;GRAMPEADOR MINI 26 6 TRIS T318;;
111799;PLAYSET E MINI BONECA - SPA DOS BICHINHOS - MATTEL - FPH96;BRINQUEDOS;DIVERSOS; R$ 89,41 ;FPH96;MATTEL;887961608687;95030080;PP SPA DOS BICHINHOS;;
111800;POLLY FESTA NO JARDIM COM BICHINHOS FPH97 - MATTEL;BRINQUEDOS;DIVERSOS; R$ 49,68 ;FPH97;MATTEL;887961608694;95030080;PP ESCORREG FESTA BICHI JA;;
111784;QUEM TEM MEDO DO FEMINISMO NEGRO? - CIA DAS LETRAS;LIVROS;NÃO FICÇÃO; R$ 38,94 ;9,78854E+12;CIA DAS LETRAS;9788535931136;49019900;QUEM TEM MEDO DO FEMINISMO NEGRO? - CIA DAS LETRAS;;
111801;POLLY BRINCADEIRA COM BICHINHOS CISSY FPJ04 - MATTEL;BRINQUEDOS;DIVERSOS; R$ 19,86 ;FPJ04;MATTEL;887961647921;95030080;PP SORT CONJ BONECA PET SP;;
